,Komentar,Label,TOKENIZATION,STOP_REMOVAL,STEMMER,Komentar_Final
177,assalamualaikum muhammad dzulfiqar maaf ruu kuhp zina belum disahkan maaf saudaraku seandainya ada mahasiswa yg mencium bibir mahasiswi pacarnya menggosokkan kelaminnya pada bagian tubuh mahasiswi pacarnya secara tertutup di kampus tapi mahasiswi pacarnya setuju ketauan sama lainnya apa pebuatan mahasiswa tersebut termasuk pelanggaran dapat ditindak lanjuti menurut permendikbudristek no  tahun  sendiri maaf saudaraku ruu kuhp perzinahan belum disahkan ,netral,"['assalamualaikum', 'muhammad', 'dzulfiqar', 'apologize', 'ruu', 'kuhp', 'zinah', 'blm', 'disyahkan', 'apologize', 'saudaraku', 'seandainya', 'ada', 'mahasiswa', 'yg', 'mencium', 'bibir', 'mahasiswi', 'pacarnya', 'menggosokkan', 'kelaminnya', 'pada', 'bagian', 'tubuh', 'mahasiswi', 'pacarnya', 'secara', 'tertutup', 'di', 'kampus', 'tapi', 'mahasiswi', 'pacarnya', 'setuju', 'ketauan', 'sama', 'lainnya', 'aoa', 'pebuatan', 'mahasiswa', 'tsb', 'termasuk', 'pelanggaran', 'dpt', 'ditindak', 'lanjuti', 'menurut', 'permendikbudristek', 'no', 'tahun', 'sendiri', 'apologize', 'saudaraku', 'ruu', 'kuhp', 'perzinahan', 'blm', 'disyahkan']","['assalamualaikum', 'muhammad', 'dzulfiqar', 'apologize', 'ruu', 'kuhp', 'zinah', 'blm', 'disyahkan', 'apologize', 'saudaraku', 'seandainya', 'mahasiswa', 'mencium', 'bibir', 'mahasiswi', 'pacarnya', 'menggosokkan', 'kelaminnya', 'tubuh', 'mahasiswi', 'pacarnya', 'tertutup', 'kampus', 'mahasiswi', 'pacarnya', 'setuju', 'ketauan', 'aoa', 'pebuatan', 'mahasiswa', 'tsb', 'pelanggaran', 'dpt', 'ditindak', 'lanjuti', 'permendikbudristek', 'no', 'apologize', 'saudaraku', 'ruu', 'kuhp', 'perzinahan', 'blm', 'disyahkan']","['assalamualaikum', 'muhammad', 'dzulfiqar', 'apologize', 'ruu', 'kuhp', 'zinah', 'blm', 'syah', 'apologize', 'saudara', 'anda', 'mahasiswa', 'cium', 'bibir', 'mahasiswi', 'pacar', 'gosok', 'kelamin', 'tubuh', 'mahasiswi', 'pacar', 'tutup', 'kampus', 'mahasiswi', 'pacar', 'tuju', 'tau', 'aoa', 'buat', 'mahasiswa', 'tsb', 'langgar', 'dpt', 'tindak', 'lanjut', 'permendikbudristek', 'no', 'apologize', 'saudara', 'ruu', 'kuhp', 'perzinahan', 'blm', 'syah']",assalamualaikum muhammad dzulfiqar apologize ruu kuhp zinah blm syah apologize saudara anda mahasiswa cium bibir mahasiswi pacar gosok kelamin tubuh mahasiswi pacar tutup kampus mahasiswi pacar tuju tau aoa buat mahasiswa tsb langgar dpt tindak lanjut permendikbudristek no apologize saudara ruu kuhp perzinahan blm syah
178, muhammad farhan permendikbudristek  mengatur tentang penanganan dan pencegahan kekerasan seksual dikampus bukan mengatur tindakan asusila dikampus yang lahir dari latar belakang yg telah saya sampaikan diatas studi kasus anda sudah saya jelaskan menurut pandangan saya diatas secara jelas belum ada yg mengatur tentang tindakan asusila di indonesia permendikbudristek  juga tidak ada pelegalan zina ,positif,"['muhammad', 'farhan', 'permendikbudristek', 'mengatur', 'tentang', 'penanganan', 'dn', 'pencegahan', 'kekerasan', 'seksual', 'dikampus', 'bukan', 'mengatur', 'tindakan', 'a susila', 'dikampus', 'yg', 'lahir', 'dari', 'latar', 'belakang', 'yg', 'telah', 'aq', 'sampaikan', 'diatas', 'studi', 'kasus', 'anda', 'sdh', 'aq', 'jelaskan', 'menurut', 'pandangan', 'aq', 'diatas', 'secara', 'jelas', 'blm', 'ada', 'yg', 'mengatur', 'tentang', 'tindakan', 'a susila', 'di', 'indonesia', 'permendikbudristek', 'jga', 'ndak', 'ada', 'pelegalan', 'zinah']","['muhammad', 'farhan', 'permendikbudristek', 'mengatur', 'penanganan', 'dn', 'pencegahan', 'kekerasan', 'seksual', 'dikampus', 'mengatur', 'tindakan', 'a susila', 'dikampus', 'lahir', 'latar', 'aq', 'diatas', 'studi', 'aq', 'pandangan', 'aq', 'diatas', 'blm', 'mengatur', 'tindakan', 'a susila', 'indonesia', 'permendikbudristek', 'jga', 'ndak', 'pelegalan', 'zinah']","['muhammad', 'farhan', 'permendikbudristek', 'atur', 'tangan', 'dn', 'cegah', 'keras', 'seksual', 'kampus', 'atur', 'tindak', 'a susila', 'kampus', 'lahir', 'latar', 'aq', 'atas', 'studi', 'aq', 'pandang', 'aq', 'atas', 'blm', 'atur', 'tindak', 'a susila', 'indonesia', 'permendikbudristek', 'jga', 'ndak', 'legal', 'zinah']",muhammad farhan permendikbudristek atur tangan dn cegah keras seksual kampus atur tindak a susila kampus lahir latar aq atas studi aq pandang aq atas blm atur tindak a susila indonesia permendikbudristek jga ndak legal zinah
179,assalamualaikum muhammad dzulfiqar maaf apabila ada mahasiswa mencium bibir mahasiswi secara tertutup dengan persetujuan orang terkait di kampus apa perbuatan mahasiswa tersebut termasuk pelanggaran dapat ditindak lanjuti menurut permendikbudristek no  tahun  sendiri maaf yaa saya bicara permendikbud no  tahun  bukan peraturan lainnya terimakasih wassalamu alaikum ,netral,"['assalamualaikum', 'muhammad', 'dzulfiqar', 'apologize', 'apa bila', 'ada', 'mahasiswa', 'mencium', 'bibir', 'mahasiswi', 'secara', 'tertutup', 'dgn', 'persetujuan', 'org', 'terkait', 'di', 'kampus', 'aoa', 'perbuatan', 'mahasiswa', 'tsb', 'termasuk', 'pelanggaran', 'dpt', 'ditindak', 'lanjuti', 'menurut', 'permendikbudristek', 'no', 'tahun', 'sendiri', 'apologize', 'yaa', 'aq', 'bicara', 'permendikbud', 'no', 'tahun', 'bukan', 'peraturan', 'lainnya', 'trmksh', 'wassalamu', 'alaikum']","['assalamualaikum', 'muhammad', 'dzulfiqar', 'apologize', 'apa bila', 'mahasiswa', 'mencium', 'bibir', 'mahasiswi', 'tertutup', 'persetujuan', 'org', 'terkait', 'kampus', 'aoa', 'perbuatan', 'mahasiswa', 'tsb', 'pelanggaran', 'dpt', 'ditindak', 'lanjuti', 'permendikbudristek', 'no', 'apologize', 'aq', 'bicara', 'permendikbud', 'no', 'peraturan', 'trmksh', 'wassalamu', 'alaikum']","['assalamualaikum', 'muhammad', 'dzulfiqar', 'apologize', 'apa bila', 'mahasiswa', 'cium', 'bibir', 'mahasiswi', 'tutup', 'tuju', 'org', 'kait', 'kampus', 'aoa', 'buat', 'mahasiswa', 'tsb', 'langgar', 'dpt', 'tindak', 'lanjut', 'permendikbudristek', 'no', 'apologize', 'aq', 'bicara', 'permendikbud', 'no', 'atur', 'trmksh', 'wassalamu', 'alaikum']",assalamualaikum muhammad dzulfiqar apologize apa bila mahasiswa cium bibir mahasiswi tutup tuju org kait kampus aoa buat mahasiswa tsb langgar dpt tindak lanjut permendikbudristek no apologize aq bicara permendikbud no atur trmksh wassalamu alaikum
180,assalamualaikum kodill chanell maaf apabila ada mahasiswa mencium bibir mahasiswi secara tertutup dengan persetujuan orang terkait di kampus apa perbuatan mahasiswa tersebut termasuk pelanggaran dapat ditindak lanjuti menurut permendikbudristek no  tahun  sendiri maaf yaa saya bicara permendikbud no  tahun  bukan peraturan lainnya terimakasih wassalamu alaikum ,netral,"['assalamualaikum', 'kodill', 'chanell', 'apologize', 'apa bila', 'ada', 'mahasiswa', 'mencium', 'bibir', 'mahasiswi', 'secara', 'tertutup', 'dgn', 'persetujuan', 'org', 'terkait', 'di', 'kampus', 'aoa', 'perbuatan', 'mahasiswa', 'tsb', 'termasuk', 'pelanggaran', 'dpt', 'ditindak', 'lanjuti', 'menurut', 'permendikbudristek', 'no', 'tahun', 'sendiri', 'apologize', 'yaa', 'aq', 'bicara', 'permendikbud', 'no', 'tahun', 'bukan', 'peraturan', 'lainnya', 'trmksh', 'wassalamu', 'alaikum']","['assalamualaikum', 'kodill', 'chanell', 'apologize', 'apa bila', 'mahasiswa', 'mencium', 'bibir', 'mahasiswi', 'tertutup', 'persetujuan', 'org', 'terkait', 'kampus', 'aoa', 'perbuatan', 'mahasiswa', 'tsb', 'pelanggaran', 'dpt', 'ditindak', 'lanjuti', 'permendikbudristek', 'no', 'apologize', 'aq', 'bicara', 'permendikbud', 'no', 'peraturan', 'trmksh', 'wassalamu', 'alaikum']","['assalamualaikum', 'kodill', 'chanell', 'apologize', 'apa bila', 'mahasiswa', 'cium', 'bibir', 'mahasiswi', 'tutup', 'tuju', 'org', 'kait', 'kampus', 'aoa', 'buat', 'mahasiswa', 'tsb', 'langgar', 'dpt', 'tindak', 'lanjut', 'permendikbudristek', 'no', 'apologize', 'aq', 'bicara', 'permendikbud', 'no', 'atur', 'trmksh', 'wassalamu', 'alaikum']",assalamualaikum kodill chanell apologize apa bila mahasiswa cium bibir mahasiswi tutup tuju org kait kampus aoa buat mahasiswa tsb langgar dpt tindak lanjut permendikbudristek no apologize aq bicara permendikbud no atur trmksh wassalamu alaikum
181, muhammad farhan studi kasus sudah saya jawab ya sebelumya terimakasih ,netral,"['muhammad', 'farhan', 'studi', 'kasus', 'sdh', 'aq', 'jawab', 'ya', 'sebelumya', 'trmksh']","['muhammad', 'farhan', 'studi', 'aq', 'sebelumya', 'trmksh']","['muhammad', 'farhan', 'studi', 'aq', 'sebelumya', 'trmksh']",muhammad farhan studi aq sebelumya trmksh
182,bingung sendiri ketika tak paham syariat risikoberikhtilath,netral,"['bingung', 'sendiri', 'ketika', 'tak', 'faham', 'syariat', 'risikoberikhtilath']","['bingung', 'faham', 'syariat', 'risikoberikhtilath']","['bingung', 'faham', 'syariat', 'risikoberikhtilath']",bingung faham syariat risikoberikhtilath
183, minggu yang lalu pas gue sholat jumat imam khotbahnya kaya begini nih tabayun baca bener baca kasus aja belum udah main klaim ini permendikbudristek melegalkan zina hadeh nyesel gue jumatan ,negatif,"['minggu', 'yg', 'lalu', 'pas', 'gue', 'sholat', ""jum'at"", 'imam', 'khotbahnya', 'kaya', 'begini', 'nih', 'tabayun', 'baca', 'bener', 'baca', 'kasus', 'aja', 'blm', 'udah', 'main', 'klaim', 'ini', 'permendikbudristek', 'melegalkan', 'zinah', 'hadeh', 'nyesel', 'gue', 'jumatan']","['minggu', 'gue', 'sholat', ""jum'at"", 'imam', 'khotbahnya', 'kaya', 'tabayun', 'baca', 'bener', 'baca', 'blm', 'udah', 'main', 'klaim', 'permendikbudristek', 'melegalkan', 'zinah', 'hadeh', 'nyesel', 'gue', 'jumatan']","['minggu', 'gue', 'sholat', 'jum at', 'imam', 'khotbah', 'kaya', 'tabayun', 'baca', 'bener', 'baca', 'blm', 'udah', 'main', 'klaim', 'permendikbudristek', 'legal', 'zinah', 'hadeh', 'nyesel', 'gue', 'jumat']",minggu gue sholat jum at imam khotbah kaya tabayun baca bener baca blm udah main klaim permendikbudristek legal zinah hadeh nyesel gue jumat
184,mengmangtap waktunya kentu ,netral,"['mengmangtap', 'waktunya', 'kentu']","['mengmangtap', 'kentu']","['mengmangtap', 'kentu']",mengmangtap kentu
185,pola pemikiran sempit jangankan seks bebas budaya open bo di kalangan mahasiswi banyak kok banyak tuh temen ane ayam kampus terutama di kampus uin paginya berkerudung malamnya buka warung,negatif,"['pola', 'pemikiran', 'sempit', 'jangankan', 'sex', 'bebas', 'budaya', 'open', 'bo', 'di', 'kalangan', 'mahasiswi', 'byk', 'kok', 'byk', 'tuh', 'temen', 'ane', 'ayam', 'kampus', 'terutama', 'di', 'kampus', 'uin', 'paginya', 'berkerudung', 'malamnya', 'buka', 'warung']","['pola', 'pemikiran', 'sempit', 'sex', 'bebas', 'budaya', 'open', 'bo', 'kalangan', 'mahasiswi', 'byk', 'byk', 'temen', 'ane', 'ayam', 'kampus', 'kampus', 'uin', 'paginya', 'berkerudung', 'malamnya', 'buka', 'warung']","['pola', 'pikir', 'sempit', 'sex', 'bebas', 'budaya', 'open', 'bo', 'kalang', 'mahasiswi', 'byk', 'byk', 'temen', 'ane', 'ayam', 'kampus', 'kampus', 'uin', 'pagi', 'kerudung', 'malam', 'buka', 'warung']",pola pikir sempit sex bebas budaya open bo kalang mahasiswi byk byk temen ane ayam kampus kampus uin pagi kerudung malam buka warung
186,perdebatan ini konyol sekali jelas tujuannya utk pencegahan kekerasan seksual kekerasan seksual hoii jadi mana yg termasuk atau ga termasuk kalau mau ngomong masalah seks bebas tinggal buat peraturan baru tentang kode etik perguruan tinggi dgn sanksinya duh alasan penolakannya terdengar goblok sekali ,positif,"['perdebatan', 'ini', 'konyol', 'sekali', 'jelas', 'tujuannya', 'utk', 'pencegahan', 'kekerasan', 'seksual', 'kekerasan', 'seksual', 'hoii', 'jadi', 'mana', 'yg', 'termasuk', 'atau', 'ga', 'termasuk', 'klw', 'mau', 'ngomong', 'masalh', 'sex', 'bebas', 'tinggal', 'buat', 'peraturan', 'baru', 'tentang', 'kode', 'etik', 'perguruan', 'tinggi', 'dgn', 'sanksinya', 'duh', 'alesanya', 'penolakannya', 'terdengar', 'goblog', 'sekali']","['perdebatan', 'konyol', 'tujuannya', 'pencegahan', 'kekerasan', 'seksual', 'kekerasan', 'seksual', 'hoii', 'ga', 'klw', 'ngomong', 'masalh', 'sex', 'bebas', 'tinggal', 'peraturan', 'kode', 'etik', 'perguruan', 'sanksinya', 'duh', 'alesanya', 'penolakannya', 'terdengar', 'goblog']","['debat', 'konyol', 'tuju', 'cegah', 'keras', 'seksual', 'keras', 'seksual', 'hoi', 'ga', 'klw', 'ngomong', 'masalh', 'sex', 'bebas', 'tinggal', 'atur', 'kode', 'etik', 'guru', 'sanksi', 'duh', 'alesanya', 'tolak', 'dengar', 'goblog']",debat konyol tuju cegah keras seksual keras seksual hoi ga klw ngomong masalh sex bebas tinggal atur kode etik guru sanksi duh alesanya tolak dengar goblog
187,melegalkan zina ya kalian cari cari selangkangan mulu ,negatif,"['melegalkan', 'zinah', 'ya', 'kalian', 'cari', 'cari', 'selangkangan', 'mulu']","['melegalkan', 'zinah', 'cari', 'cari', 'selangkangan', 'mulu']","['legal', 'zinah', 'cari', 'cari', 'selangkang', 'mulu']",legal zinah cari cari selangkang mulu
188,yg bilang permen ini melegalkan sex bebas fix orng yg males baca dan kalaupun baca sesuai nafsu mreka,negatif,"['yg', 'bilang', 'permen', 'ini', 'melegalkan', 'sex', 'bebas', 'fix', 'orng', 'yg', 'males', 'baca', 'dn', 'kalau pun', 'baca', 'sesuai', 'napsu', 'mreka']","['permen', 'melegalkan', 'sex', 'bebas', 'fix', 'orng', 'males', 'baca', 'dn', 'kalau pun', 'baca', 'sesuai', 'napsu', 'mreka']","['permen', 'legal', 'sex', 'bebas', 'fix', 'orng', 'males', 'baca', 'dn', 'kalau pun', 'baca', 'sesuai', 'napsu', 'mreka']",permen legal sex bebas fix orng males baca dn kalau pun baca sesuai napsu mreka
189,ibarat kita pasang peringatan dilarang kencing di sini terus dianggep boleh bab logikanya mana whyyposisi,negatif,"['ibarat', 'kita', 'pasang', 'peringatan', 'dilarang', 'kencing', 'di', 'sini', 'terus', 'dianggep', 'boleh', 'bab', 'logikanya', 'mana', 'whyyposisi']","['pasang', 'peringatan', 'dilarang', 'kencing', 'dianggep', 'bab', 'logikanya', 'whyyposisi']","['pasang', 'ingat', 'larang', 'kencing', 'dianggep', 'bab', 'logika', 'whyyposisi']",pasang ingat larang kencing dianggep bab logika whyyposisi
190,buset ini suara fattah wnf nyampe sini juga euy wkwk,netral,"['buset', 'ini', 'suara', 'fattah', 'wnf', 'nyampe', 'sini', 'jga', 'euy', 'wkwk']","['buset', 'suara', 'fattah', 'wnf', 'nyampe', 'jga', 'euy']","['buset', 'suara', 'fattah', 'wnf', 'nyampe', 'jga', 'euy']",buset suara fattah wnf nyampe jga euy
191,dari dulu mui cuma bisa nolak ngritik doang dari dulu banyak kasus homo pencabulan di pondok kdrt perkosaan dll mui sampe skrng ayem aja ga nerbitin fatwa atau aturan giliran ada yng peduli malah dibantah mentah,negatif,"['dari', 'dulu', 'mui', 'cuma', 'bsa', 'nolak', 'ngritik', 'doang', 'dari', 'dulu', 'byk', 'kasus', 'homo', 'pencabulan', 'di', 'pondok', 'kdrt', 'perkosaan', 'dll', 'mui', 'sampe', 'skrng', 'ayem', 'aja', 'ga', 'nerbitin', 'fatwa', 'atau', 'aturan', 'giliran', 'ada', 'yng', 'perduli', 'mlh', 'dibantah', 'mentah']","['mui', 'bsa', 'nolak', 'ngritik', 'byk', 'homo', 'pencabulan', 'pondok', 'kdrt', 'perkosaan', 'dll', 'mui', 'sampe', 'skrng', 'ayem', 'ga', 'nerbitin', 'fatwa', 'aturan', 'giliran', 'yng', 'perduli', 'mlh', 'dibantah', 'mentah']","['mui', 'bsa', 'nolak', 'ngritik', 'byk', 'homo', 'cabul', 'pondok', 'kdrt', 'perkosa', 'dll', 'mui', 'sampe', 'skrng', 'ayem', 'ga', 'nerbitin', 'fatwa', 'atur', 'gilir', 'yng', 'duli', 'mlh', 'ban', 'mentah']",mui bsa nolak ngritik byk homo cabul pondok kdrt perkosa dll mui sampe skrng ayem ga nerbitin fatwa atur gilir yng duli mlh ban mentah
192,gini klo pasal ini acc para ustad habib mesum bisa apa lagi,negatif,"['gini', 'klo', 'pasal', 'ini', 'acc', 'para', 'ustad', 'habib', 'mesum', 'bsa', 'aoa', 'gy']","['gini', 'pasal', 'acc', 'ustad', 'habib', 'mesum', 'bsa', 'aoa']","['gin', 'pasal', 'acc', 'ustad', 'habib', 'mesum', 'bsa', 'aoa']",gin pasal acc ustad habib mesum bsa aoa
193,mungkin anggota permendikbud otaknya ngeres semua,negatif,"['mungkin', 'anggauta', 'permendikbud', 'otaknya', 'ngeres', 'semua']","['anggauta', 'permendikbud', 'otaknya', 'ngeres']","['anggauta', 'permendikbud', 'otak', 'ngeres']",anggauta permendikbud otak ngeres
194,lah ini saya di kampus samping orang pacaran apa harus saya laporkan ke dua orang ini melakukkan kegiatan zina di kampus ,negatif,"['lah', 'ini', 'aq', 'di', 'kampus', 'samping', 'org', 'pacaran', 'aoa', 'hrs', 'aq', 'laporkan', 'ke', 'dua', 'org', 'ini', 'melakukkan', 'kegiatan', 'zinah', 'di', 'kampus']","['aq', 'kampus', 'samping', 'org', 'pacaran', 'aoa', 'hrs', 'aq', 'laporkan', 'org', 'melakukkan', 'kegiatan', 'zinah', 'kampus']","['aq', 'kampus', 'samping', 'org', 'pacar', 'aoa', 'hrs', 'aq', 'lapor', 'org', 'melakukkan', 'giat', 'zinah', 'kampus']",aq kampus samping org pacar aoa hrs aq lapor org melakukkan giat zinah kampus
195,kebiasaan indonesia gak bisa paham konteks,negatif,"['kebiasaan', 'indonesia', 'gak', 'bsa', 'faham', 'konteks']","['kebiasaan', 'indonesia', 'gak', 'bsa', 'faham', 'konteks']","['biasa', 'indonesia', 'gak', 'bsa', 'faham', 'konteks']",biasa indonesia gak bsa faham konteks
196,nanti hamil nangiss ,negatif,"['nanti', 'hamil', 'nangiss']","['hamil', 'nangiss']","['hamil', 'nangiss']",hamil nangiss
197,seringkali orang salah fokus dengan apa yang di tetapkan oleh pemerintah apakah ini benar benar kesalah fahaman atau intrik politik untuk menjatuhkan dan memberi kesan buruk seharusnya sebagai politisi tokoh publik apapun itu berusaha untuk objektif menilai dan memahami sesuatu demi kemajuan bangsa bukan untuk unjuk identitas bahwa dialah yang harus didengarkan ,negatif,"['seringkali', 'org', 'salah', 'fokus', 'dgn', 'aoa', 'yg', 'di', 'tetapkan', 'oleh', 'pemerintah', 'apakah', 'ini', 'bnr', 'bnr', 'kesalah', 'fahaman', 'atau', 'intrik', 'politik', 'untk', 'menjatuhkan', 'dn', 'memberi', 'kesan', 'burukk', 'seharusnya', 'sebagai', 'politisi', 'tokoh', 'publik', 'apapun', 'itu', 'berusaha', 'untk', 'obyektif', 'menilai', 'dn', 'memahami', 'sesuatu', 'demi', 'kemajuan', 'bangsa', 'bukan', 'untk', 'unjuk', 'identitas', 'bahwa', 'dialah', 'yg', 'hrs', 'didengarkan']","['seringkali', 'org', 'salah', 'fokus', 'aoa', 'tetapkan', 'pemerintah', 'bnr', 'bnr', 'kesalah', 'fahaman', 'intrik', 'politik', 'untk', 'menjatuhkan', 'dn', 'kesan', 'burukk', 'politisi', 'tokoh', 'publik', 'apapun', 'berusaha', 'untk', 'obyektif', 'menilai', 'dn', 'memahami', 'kemajuan', 'bangsa', 'untk', 'unjuk', 'identitas', 'hrs', 'didengarkan']","['seringkali', 'org', 'salah', 'fokus', 'aoa', 'tetap', 'perintah', 'bnr', 'bnr', 'salah', 'fahaman', 'intrik', 'politik', 'untk', 'jatuh', 'dn', 'kesan', 'burukk', 'politis', 'tokoh', 'publik', 'apa', 'usaha', 'untk', 'obyektif', 'nilai', 'dn', 'paham', 'maju', 'bangsa', 'untk', 'unjuk', 'identitas', 'hrs', 'dengar']",seringkali org salah fokus aoa tetap perintah bnr bnr salah fahaman intrik politik untk jatuh dn kesan burukk politis tokoh publik apa usaha untk obyektif nilai dn paham maju bangsa untk unjuk identitas hrs dengar
198,justru dengan adana permen ini memberikan perlindungan buat korban untuk berkata tidak ketika ada pelecehan seksual karena sudah dilindungi secara hukum sekarang apalagi udah jelas garis garis terkait tindakan apa aja yang termasuk ke dalam pelecehan seksual,positif,"['justeru', 'dgn', 'adana', 'permen', 'ini', 'memberikan', 'perlindungan', 'buat', 'korban', 'untk', 'berkata', 'ndak', 'ketika', 'ada', 'pelecehan', 'seksual', 'krn', 'sdh', 'dilindungi', 'secara', 'hukum', 'sekarang', 'apalagi', 'udah', 'jelas', 'garis', 'garis', 'terkait', 'tindakan', 'aoa', 'aja', 'yg', 'termasuk', 'ke', 'dalem', 'pelecehan', 'seksual']","['justeru', 'adana', 'permen', 'perlindungan', 'korban', 'untk', 'ndak', 'pelecehan', 'seksual', 'dilindungi', 'hukum', 'udah', 'garis', 'garis', 'terkait', 'tindakan', 'aoa', 'dalem', 'pelecehan', 'seksual']","['justeru', 'adana', 'permen', 'lindung', 'korban', 'untk', 'ndak', 'leceh', 'seksual', 'lindung', 'hukum', 'udah', 'garis', 'garis', 'kait', 'tindak', 'aoa', 'dalem', 'leceh', 'seksual']",justeru adana permen lindung korban untk ndak leceh seksual lindung hukum udah garis garis kait tindak aoa dalem leceh seksual
199,yang menjadi poin disini adalah seharusnya pemerintah menutup segala hal yang mengarah kearah seksual zina kalo dgn permen ini bsa menaggulangi kekerasan seksual lalu nanti bagaimana dengan pergaulan bebas di ranah pemuda khususnya mahasiswa nahh itu harusnya juga dipikirkan bagaimana jika nntinya ada kasus lain yg berhubungan dgn seksual melihat keadaan pemuda yg saat ini seperti tidak ada batasan norma dalam bergaul hidup sebebas bebasnya sungguh jauh dari norma beragama,netral,"['yg', 'mnjdi', 'poin', 'disini', 'adalah', 'seharusnya', 'pemerintah', 'menutup', 'segala', 'hal', 'yg', 'mengarah', 'kearah', 'seksual', 'zinah', 'kalo', 'dgn', 'permen', 'ini', 'bsa', 'menaggulangi', 'kekerasan', 'seksual', 'lalu', 'nanti', 'bagai mana', 'dgn', 'pergaulan', 'bebas', 'di', 'ranah', 'pemuda', 'khususnya', 'mahasiswa', 'nahh', 'itu', 'harusnya', 'jga', 'dipikirkan', 'bagai mana', 'jika', 'nntinya', 'ada', 'kasus', 'lain', 'yg', 'berhubungan', 'dgn', 'seksual', 'melihat', 'keadaan', 'pemuda', 'yg', 'saat', 'ini', 'kayak', 'ndak', 'ada', 'batasan', 'norma', 'dalem', 'bergaul', 'hidup', 'sebebas', 'bebasnya', 'sungguh', 'jauh', 'dari', 'norma', 'beragama']","['mnjdi', 'poin', 'pemerintah', 'menutup', 'mengarah', 'kearah', 'seksual', 'zinah', 'permen', 'bsa', 'menaggulangi', 'kekerasan', 'seksual', 'bagai mana', 'pergaulan', 'bebas', 'ranah', 'pemuda', 'mahasiswa', 'nahh', 'jga', 'dipikirkan', 'bagai mana', 'nntinya', 'berhubungan', 'seksual', 'pemuda', 'kayak', 'ndak', 'batasan', 'norma', 'dalem', 'bergaul', 'hidup', 'sebebas', 'bebasnya', 'sungguh', 'norma', 'beragama']","['mnjdi', 'poin', 'perintah', 'tutup', 'arah', 'arah', 'seksual', 'zinah', 'permen', 'bsa', 'menaggulangi', 'keras', 'seksual', 'bagai mana', 'gaul', 'bebas', 'ranah', 'pemuda', 'mahasiswa', 'nahh', 'jga', 'pikir', 'bagai mana', 'nntinya', 'hubung', 'seksual', 'pemuda', 'kayak', 'ndak', 'batas', 'norma', 'dalem', 'gaul', 'hidup', 'bebas', 'bebas', 'sungguh', 'norma', 'agama']",mnjdi poin perintah tutup arah arah seksual zinah permen bsa menaggulangi keras seksual bagai mana gaul bebas ranah pemuda mahasiswa nahh jga pikir bagai mana nntinya hubung seksual pemuda kayak ndak batas norma dalem gaul hidup bebas bebas sungguh norma agama
200,pelecehan sesk itu banyak yg dibujuk dan akhirnya mau dari pada yg diperkosa karna jalan terakhir karna ga mau ,negatif,"['pelecehan', 'sesk', 'itu', 'byk', 'yg', 'dibujuk', 'dn', 'ahirnya', 'mau', 'dari', 'pada', 'yg', 'diperkosa', 'karna', 'jalan', 'terakhir', 'karna', 'ga', 'mau']","['pelecehan', 'sesk', 'byk', 'dibujuk', 'dn', 'ahirnya', 'diperkosa', 'karna', 'jalan', 'karna', 'ga']","['leceh', 'sesk', 'byk', 'bujuk', 'dn', 'ahirnya', 'perkosa', 'karna', 'jalan', 'karna', 'ga']",leceh sesk byk bujuk dn ahirnya perkosa karna jalan karna ga
